Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Tajikistan,TJK,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,25.8046449,..,26.5358237,..,32.926509,..,31.0962924,34.0730724,38.4640425,39.5099195,37.9046885,38.3274919,38.1594206,37.9009223,39.1321041,39.1961203,39.8474689,39.6899313,40.0204435,40.3201967,39.8043593,42.3924274,42.7259298,42.2317402,42.116377,41.5942531,41.5786457,41.5803096,42.8953543,..
Tajikistan,TJK,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,25.6984198,..,32.5518664,..,34.5919372,..,41.5546046,41.5618951,41.0767443,38.7414515,37.1468334,36.9256001,36.6861872,35.9858509,36.0664762,35.8358752,35.8343727,35.2246112,37.3304406,38.1895645,38.0168533,36.9271731,38.0306133,35.513381,35.6316357,35.2935401,36.3235335,36.1623329,36.5918157,..
Tanzania,TZA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,29.7309255,..,35.486369,..,35.514629,..,38.1114828,36.2351738,37.4620876,40.9042002,43.0774642,43.3780959,41.2982177,42.385049,42.533823,41.7713471,39.6484529,40.2125686,41.9613677,43.8155825,44.5046552,44.388308,42.2802282,41.426521,41.8444761,41.8743343,43.0330171,43.4631091,45.6540613,..
Tanzania,TZA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,44.1780503,..,46.9397459,..,46.8384902,..,42.322325,43.7678324,46.5618611,47.8004853,48.560671,48.607378,47.6903094,48.2540951,48.2416278,48.0155728,47.2154571,47.995969,48.1954553,48.0023958,48.3436152,46.1058383,44.6664643,43.9393435,43.4386482,44.2117333,45.2244399,45.5476846,46.4192385,..
Tanzania,TZA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,53.4614511,..,53.4241486,..,50.3519279,..,49.0892061,49.3221737,48.2387255,50.8073248,49.7249076,50.5833947,50.1873213,50.6956411,50.3901821,50.3884146,49.4698639,48.4714503,48.9707001,50.0401233,49.425653,48.5865366,47.4631509,47.1058361,47.2373878,47.239651,47.5060194,48.4544616,48.0250787,..
Thailand,THA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,59.2285558,..,53.1377787,..,56.7787454,..,53.3914376,55.0018108,54.5948805,56.1364744,54.6647876,54.2776202,53.3669421,55.9956569,54.0252135,53.713907,54.8456403,54.254093,53.8461108,52.6510813,53.1751287,54.3886359,54.7516616,54.0667732,53.6186352,55.3968725,55.7638453,57.278445,56.27225,..
Thailand,THA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,53.9558421,..,52.9045271,..,60.0575288,..,56.4379877,57.5124978,59.7023091,59.8729101,58.5360519,56.5033429,56.6941282,58.9363338,57.6009739,57.7530656,56.1360565,56.9411828,57.3820397,58.1254903,57.5485891,58.1795579,57.1515751,56.2924522,56.2170223,56.490505,56.6541981,56.7392613,56.5410603,..
Thailand,THA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,67.4427449,..,65.8843501,..,67.6182717,..,63.2052426,56.9132487,56.2123497,56.0471699,53.8860908,53.268686,53.0846554,52.075628,52.5273952,54.7719807,54.9783525,53.1203728,50.1167436,50.4986354,51.3201195,51.474009,51.8246908,53.518212,53.4591397,52.532598,52.3485261,53.597765,53.2556386,..
Timor-Leste,TLS,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,45.913252,35.6242602,41.9493474,28.7927515,27.8726197,27.9486536,28.7574217,28.202225,25.6604677,26.6497794,26.8889797,25.4567391,32.1105002,32.090957,32.0977508,32.0999557,32.3196926,37.3865145,37.347539,37.1147338,36.5587787,34.7149314,33.8688152,..
Timor-Leste,TLS,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,33.2185594,33.2198543,37.2424576,37.6561451,33.0986415,32.3613796,35.018558,37.266968,38.2909716,38.9227353,38.4572008,38.850272,40.4701782,39.6883447,39.9167039,40.0268389,40.0786842,42.5777668,41.2182798,41.2115233,41.9587669,42.141605,43.2827099,..
Timor-Leste,TLS,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,..,..,..,..,54.1048371,..,44.8769777,56.6101389,52.0553917,50.5742971,36.9866619,37.7322382,40.3477574,38.4131418,39.1286149,37.7704098,37.9083915,36.4281729,38.8709741,38.8462371,38.8554173,38.8708295,41.048918,43.5398489,44.0757024,45.948282,45.547295,45.8964623,46.1963829,..
Togo,TGO,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,32.4784433,..,24.9006887,..,24.9407784,..,19.275874,19.1458129,21.1697196,18.076946,20.6076396,21.136725,22.1588505,23.200593,24.9789334,25.015037,27.5056274,26.8797516,30.1819081,30.1761041,32.7136809,32.2214828,33.052911,35.1629664,34.1733493,34.287828,32.5101273,33.4969833,35.7568956,..
Togo,TGO,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,41.2705794,..,39.8577298,..,37.7473434,..,38.8299599,38.8304047,35.5897042,36.4910456,39.7395325,38.5560593,39.3998239,40.4708233,41.2386817,38.8907588,40.9709334,38.794878,41.7751939,42.2395219,42.4801023,42.6030799,44.0957976,45.0661579,47.134974,47.2652648,48.225645,48.4869254,48.4262622,..
Togo,TGO,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,41.6628909,..,42.4306948,..,42.5953014,..,38.8137881,36.4646544,39.0071331,37.0343373,40.0548502,39.8884158,42.123532,41.7634582,42.5360312,43.3710739,41.2308988,39.976939,41.3616468,42.9361302,43.2062246,43.0745231,45.0064693,44.8662899,46.3616797,46.0737756,45.3413466,46.1171793,46.0727275,..
Tonga,TON,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.9185184,38.812325,38.7718231,41.7538611,43.7825918,45.6569215,46.247205,45.2222601,45.2261411,45.2304733,49.0008574,48.9254515,48.9366863,52.8548488,55.3405159,55.3600358,52.7072979,52.7403819,46.5865692,48.5443896,50.6156521,..
Tonga,TON,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.441727,41.5351229,41.5084077,43.7027249,42.4473576,47.2143578,49.5248426,48.2009501,48.1393737,48.4628188,50.3291393,50.5887164,50.602305,50.6166854,50.9058655,51.0744619,49.119823,50.199544,50.4243387,51.1968655,51.7954824,..
Tonga,TON,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,72.5207113,..,72.1425904,..,71.8939267,..,72.2064542,56.1623715,55.4340214,67.33271,66.5938097,65.6200023,57.8898408,57.0989935,60.6717806,58.5991179,57.5188296,57.4644266,55.9971969,56.8161304,56.820125,58.3170345,59.6433722,61.0438811,69.9498384,69.8702647,70.5919508,70.7315726,68.9135234,..
Trinidad and Tobago,TTO,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,51.2867936,..,56.4649928,..,62.8984415,..,60.6283016,59.6320561,57.162617,52.4949458,52.8173043,53.8682711,53.4371641,56.1723642,56.1182631,56.9835726,57.79999,57.0339306,57.7974837,57.4099527,57.4444133,57.7224862,58.5127067,56.9038346,58.0585352,57.7989848,54.2714195,54.2803521,53.5044657,..
Trinidad and Tobago,TTO,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,59.2458905,..,63.3076385,..,63.795417,..,65.8935979,66.5971515,64.7826291,65.2382938,63.4582508,64.5889387,64.1673102,63.2051479,63.3650875,63.0835471,61.5937582,61.2572513,56.9807028,55.5877189,55.0893121,55.0494198,53.8432531,53.1878954,52.8339153,53.9983792,53.6275127,52.2587568,51.604828,..
Trinidad and Tobago,TTO,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,69.9624659,..,69.1803805,..,64.4682707,..,64.8585492,61.6997742,59.8817473,60.3065126,56.2773941,57.7015281,56.4547435,56.200266,55.7084357,55.1632592,55.7465144,54.456777,57.2980387,57.1025991,56.5242506,56.860997,54.8663573,54.5919103,54.1816123,54.3593971,52.699917,51.5398365,50.5703661,..
Tunisia,TUN,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,61.7456133,..,61.6639076,..,61.6921676,..,60.2604441,55.7583388,56.7129837,56.5359596,61.507041,62.5005624,61.4693002,61.9131372,58.1843458,54.12445,53.9023545,50.1357795,51.1111655,51.0695475,50.2261845,52.3589057,53.3457442,52.4136018,50.7034788,51.05841,48.3762785,48.0648067,46.6866126,..
Tunisia,TUN,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,52.548768,..,56.5850846,..,56.6290727,..,53.8741525,54.9517979,53.4119868,52.4357138,59.1251697,58.5942296,59.1373042,58.8439448,55.2457787,51.4365785,52.182666,51.2056376,49.288899,48.9272508,48.1504689,52.9646462,53.0175341,52.5974008,53.1344129,51.716865,49.6003388,48.0108446,48.7100878,..
Tunisia,TUN,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,52.5972345,..,52.5599338,..,52.5354016,..,52.6871312,50.561494,54.2078139,52.4178043,54.8245508,54.4173301,55.0952683,54.60234,53.2215098,50.0289536,53.9493263,53.1497394,54.3439092,55.0802623,55.2100379,55.4108145,55.9765957,56.5024705,56.7642866,56.7043417,52.8893312,51.5463765,50.6915088,..
Turkiye,TUR,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,54.1290757,..,45.6754166,..,45.9089821,..,49.8564079,48.9666126,52.9190452,52.3095685,52.8800113,55.0674616,53.8712791,55.8382459,56.4736084,57.6042976,58.8220358,57.1877853,60.6603143,57.8182771,55.4087042,56.9298118,52.2695935,55.4219261,52.7193901,51.8281987,50.8583854,49.1222075,49.9654888,..
Turkiye,TUR,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,52.7303933,..,56.4894609,..,58.2531284,..,55.4319477,56.2057425,54.3675693,56.8883864,59.3474821,59.9815862,59.8705854,60.8718277,60.7687394,60.8813726,62.2976509,62.415875,60.6809005,58.28807,57.2964845,57.1293832,55.6793272,54.6143904,52.2583184,52.9207969,51.2488229,51.536951,51.5312748,..
Turkiye,TUR,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,54.7642049,..,53.7260192,..,56.2126818,..,54.8214219,56.7498726,59.3324591,59.7745298,59.5054577,59.1166765,58.7472573,58.1371844,57.8159363,55.4513991,55.1371299,54.9868288,50.7499237,48.7487819,47.5698504,46.3736394,44.7632614,46.6891064,44.7460611,43.620488,43.5432566,43.2093397,42.4489468,..
Turkmenistan,TKM,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,25.9462734,..,25.7687961,..,25.8301809,..,17.7511478,17.5713937,22.4174073,17.5647788,22.6330726,22.6757231,23.0171445,23.1333012,18.0588494,18.0458803,25.6650331,25.2718284,39.5058232,39.4451462,35.8218153,34.0677197,33.4162634,35.3619409,32.1555481,32.1822681,41.89442,41.9067358,30.7465703,..
Turkmenistan,TKM,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,20.8609448,..,21.4601484,..,21.5247403,..,24.981148,26.170168,25.6043967,21.9682216,21.9543758,23.926081,25.2025488,24.7251353,26.3248147,25.6795381,26.486191,26.4798367,27.463352,27.5038151,26.6476778,26.6576879,27.1248957,27.9058381,27.8833418,27.8742937,27.8501776,27.8527468,28.2317608,..
Turkmenistan,TKM,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,29.8267529,..,34.5663603,..,34.0740396,..,39.6462491,39.6267408,36.5074901,30.2767147,31.1304878,32.1020148,32.844772,32.8069669,32.7936217,32.8404417,32.813433,32.5424746,31.952471,32.0967535,31.594077,31.4879989,31.4367213,29.514907,30.6255654,29.7273009,32.2906475,32.3054918,32.6429799,..
Turks and Caicos Islands,TCA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.1072789,43.5050479,43.4505327,43.01333,43.0776314,43.8218026,44.3840537,44.3589884,40.0558596,40.0610978,35.5412284,32.1469889,32.1605666,36.8966943,40.2760767,40.299672,40.2322829,43.0253561,43.4053953,39.8572544,37.9049407,..
Tuvalu,TUV,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.6104735,51.0022809,46.0108202,44.7569166,39.7774533,41.7413705,41.0706766,41.0856011,38.1446349,37.7910854,43.6094353,45.1527398,45.5122825,43.8614106,45.5395418,45.5610745,44.0591811,45.5096644,45.8116493,44.3506069,48.5193751,..
Tuvalu,TUV,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,72.5207113,..,72.1425904,..,71.8939267,..,72.2064542,72.0734774,68.4652638,80.4642649,77.9833558,77.2551641,77.2090084,77.1532887,77.1368319,77.2767704,71.0831838,71.0061418,72.9853108,73.019622,73.0252775,73.0114383,71.7222173,71.7202518,73.2513435,73.7070347,74.2448847,77.5437772,77.985113,..
Uganda,UGA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,35.5680728,..,40.746272,..,40.7745319,..,42.1162413,38.6330473,40.6937615,39.4660544,41.368014,42.5877704,40.9403603,41.9060844,42.6276598,42.0579617,41.3771021,42.0634196,45.3640692,45.4117071,43.9804114,44.2525868,41.6890095,41.2885677,40.1302213,40.2816746,41.3273449,42.9488536,44.5324232,..
Uganda,UGA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,51.1008933,..,55.1626429,..,49.9555601,..,51.2214484,50.9473743,52.0569694,51.8552971,49.2449298,49.7731321,50.2742674,49.7561872,50.3026638,49.5489634,48.1716752,47.9448538,48.4304905,48.8132455,48.6487906,48.9575241,48.5369397,47.3621676,47.0537212,47.3094895,47.3505614,46.9737995,46.5941247,..
Uganda,UGA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,50.0970219,..,47.0805863,..,44.0218846,..,43.9720424,44.7860071,44.7287023,47.7698199,52.3841987,51.700414,52.5040661,51.2428847,50.9439985,49.0030494,48.3645891,47.3705195,46.9257605,46.4629285,45.9583004,45.6532803,45.0276402,44.4307403,45.0855129,44.4403319,44.4176808,44.0086134,44.2541878,..
Ukraine,UKR,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,28.660295,..,28.235132,..,31.3403167,..,31.5598183,33.5518893,36.0692891,34.2393385,34.3093972,35.8757316,35.2942427,35.421496,35.5721055,35.2979254,37.8091089,36.9490299,41.2156954,40.5690047,41.3103761,41.9349724,44.2785291,44.0890082,43.8988087,43.4683901,38.9508053,40.0563826,39.6965613,..
Ukraine,UKR,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,43.3894713,..,39.5221077,..,40.6365525,..,41.6833175,43.0964226,47.8330786,48.186442,49.5243694,49.6643928,45.4132585,44.3282573,45.6837099,42.3390474,43.9565659,44.354217,45.0381399,45.1324735,46.6191492,49.051864,49.3337166,50.2883481,49.3485891,49.2080862,48.3605632,48.8967489,50.1179221,..
Ukraine,UKR,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,41.3631562,..,38.316132,..,38.0236051,..,41.9878324,42.6760695,43.7755581,43.5139244,44.8200017,45.7067178,45.8654383,44.7849246,43.0463578,43.7747664,45.3646396,44.5635037,44.477507,44.9183282,45.858721,47.0488308,48.078709,46.8865907,47.206011,47.1793877,44.1890986,44.1357592,44.5695791,..
United Arab Emirates,ARE,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,60.5301346,..,65.7083318,..,65.7365918,..,67.8821247,67.7877687,62.6199059,63.3995859,68.3991062,68.9070715,67.4521493,68.535224,67.5228828,70.6448963,73.8196342,74.5237897,78.873242,78.6403765,78.783119,78.1385983,78.7848806,78.5272687,70.8554731,72.231295,73.3741309,76.8137703,75.8392807,..
United Arab Emirates,ARE,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,62.3285755,..,62.4901663,..,63.8596382,..,73.5092589,72.3274764,65.5248211,63.8999231,66.0739315,66.5384992,68.1113735,67.8124089,66.5378068,68.9055733,68.198457,70.4823132,71.8020294,73.453947,71.8671512,72.3908602,71.8838453,72.9323813,71.6801826,71.6015479,71.5429018,72.2957632,72.6169592,..
United Arab Emirates,ARE,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,67.7539471,..,66.1469906,..,66.1224602,..,65.8740633,65.8460253,59.7939727,58.4252537,57.8130759,57.5867069,58.4970361,59.1572387,58.3268825,64.2820595,63.2841209,64.0925232,62.992921,63.0056242,64.2018989,63.5648206,63.6651728,64.3010859,63.8059426,62.7906023,64.0194293,64.6972832,65.5157588,..
United Kingdom,GBR,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,83.6073145,..,83.6089906,..,85.1989845,..,86.0102259,83.6439995,82.1533957,87.0542842,84.5522005,83.7435354,84.5019786,80.2065107,80.1316434,79.887339,80.6579094,79.4652327,83.5843317,83.1560518,83.4783092,81.7911302,80.9891227,78.4973891,78.0332564,77.1809881,76.4866596,73.4657181,74.3798903,..
United Kingdom,GBR,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,82.198449,..,84.5698272,..,85.1737685,..,85.1513952,84.3506454,84.8756902,83.9578866,86.463448,84.7057421,82.1076971,79.1377808,79.2467598,79.5725847,80.8101287,82.1110185,82.2011964,83.4678559,81.3749994,81.191969,81.2780651,81.8869902,80.1185755,80.1090196,80.87291,79.9233664,78.6971573,..
United Kingdom,GBR,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,85.4430873,..,86.3715858,..,86.5268608,..,85.3468003,84.9459338,83.8935802,83.7727593,84.8153372,84.2102881,82.3073109,82.4451343,85.082795,81.8030115,82.7552987,82.9349061,84.3892381,85.5496474,84.7289378,84.6468204,82.5311671,81.7218803,80.2936931,79.4450626,79.3292982,78.8284082,78.8208235,..
United States,USA,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,85.2031883,..,84.4962562,..,88.0937071,..,88.925219,83.6300309,83.0630278,82.8097752,81.4716942,81.4203931,80.7495938,79.0823119,79.1364129,79.6872017,81.0674724,81.5277163,82.4573621,81.921098,82.2968867,82.4298488,83.2803088,81.4636929,78.6145996,79.3938712,79.9489163,77.7556405,77.7839316,..
United States,USA,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,76.2752759,..,79.6271933,..,83.7977909,..,82.2560162,81.3628539,81.2916254,82.2849663,81.2534885,78.7890542,78.9403779,75.5095403,76.1815842,76.9029343,77.6095065,76.7987356,75.1394056,75.2385873,77.0634574,78.6622599,78.2710025,76.431118,75.016521,77.9559668,77.8706056,77.4267473,76.1934585,..
United States,USA,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,83.3933063,..,84.4490504,..,85.9839612,..,85.4058279,84.4040703,82.8384746,84.1056281,84.175846,83.8158859,84.1817562,82.5060619,82.9389455,80.4275889,80.7890154,79.3663047,80.0486936,80.6641363,81.0107788,79.683417,77.1374928,76.3012367,74.2508207,74.6568866,75.0674875,73.4988816,73.5177858,..
Uruguay,URY,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,65.694688,..,60.4021171,..,59.3418561,..,61.1635955,60.8832322,56.7098513,62.0958138,61.9172924,62.2393067,63.5760753,64.1374281,64.1740801,62.9792159,60.8927014,60.7534181,64.3057238,63.6979874,62.8174455,60.8641479,61.8662013,64.7176785,66.2962276,67.4225536,68.827629,67.9453819,64.7661835,..
Uruguay,URY,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,61.0786289,..,66.2147056,..,65.7168823,..,62.8799112,58.8761579,58.9504097,59.9976415,60.9337148,61.1325072,62.0777847,60.8837982,63.5846414,63.2923591,65.4780777,66.7973918,66.2395803,65.1744243,66.4653403,65.8584055,64.324045,64.784121,65.8941262,66.4260852,66.2993098,66.496186,65.0645101,..
Uruguay,URY,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,66.2893799,..,66.005856,..,65.8159531,..,69.2783886,68.5059671,67.1355992,68.6019116,70.0182475,70.7766233,71.1457138,71.2910719,71.9744246,70.7484305,69.276146,69.0338641,70.7637721,71.7731575,72.8963486,72.003645,71.866572,72.1165145,72.2022737,73.346961,73.7719793,73.4415441,73.3245819,..
Uzbekistan,UZB,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,29.5157443,..,29.2986091,..,28.8556024,..,20.0739849,19.952137,24.9437553,24.326499,24.5895494,28.6967992,31.676325,33.0626836,28.9990778,29.5025944,29.0640209,29.7826135,38.1999687,39.3387622,39.7336021,41.2569478,40.8414796,41.6021647,38.5718239,45.4383298,43.8923747,45.5349919,48.5484689,..
Uzbekistan,UZB,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,26.0903568,..,22.7656735,..,21.244449,..,27.6637358,28.101481,29.0208523,29.4265406,29.7756268,32.0352613,32.5771894,31.4865231,31.1271066,29.9310809,32.0329051,32.0383951,31.7293446,32.2316691,32.7790462,34.4747878,36.762057,40.3286218,38.7365553,43.9189069,44.6389401,44.2694583,46.555286,..
Uzbekistan,UZB,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,34.1181712,..,36.3266676,..,36.2939088,..,36.1818378,36.930185,38.4557917,33.1056019,32.895664,36.944389,37.4990091,35.9647369,34.1650532,33.5039935,36.275452,37.3138185,38.2985426,38.6241605,39.010811,39.8168726,41.5506875,40.71871,41.2587406,44.9143525,45.3992761,45.3595349,45.670923,..
Vanuatu,VUT,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.219676,56.7510376,56.7105357,50.0602706,51.8706508,51.2653371,53.4456553,53.4270319,53.0456607,53.050899,41.8195197,37.0307939,37.0420267,37.0456744,42.8336439,37.7998477,36.6052946,35.7406929,35.7357114,34.9445595,35.457586,..
Vanuatu,VUT,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.5528733,49.118678,47.6267332,47.5445467,44.9480993,45.7040283,45.2168175,46.4743407,46.1123093,48.6820478,50.7327,50.3012854,49.4041786,49.4185574,47.8127934,49.0720908,48.2081513,48.0475525,48.2723457,48.396276,49.7409994,..
Vanuatu,VUT,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,63.309369,..,63.0633851,..,73.1930233,..,73.3963368,73.3098289,66.1909313,65.3626077,64.8920567,64.566222,63.9329541,64.22007,63.2592893,63.3149074,63.4353892,63.383468,64.7173405,63.6833731,64.162452,65.0933514,62.7276025,63.4269457,66.4104314,67.6780995,65.4814458,64.1875813,64.2200786,..
"Venezuela, RB",VEN,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,37.1554495,..,33.4258862,..,31.6701145,..,25.1735077,28.5852935,29.2964216,32.0817619,31.9282164,33.8382725,33.2611837,35.0905296,30.9776838,30.0219247,33.3372857,32.8062364,31.7491156,31.5085445,30.4424425,28.1577973,20.3087248,20.2793254,20.9661193,21.7886363,22.1442675,23.4884579,22.83069,..
"Venezuela, RB",VEN,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,44.0405392,..,42.8676029,..,44.5887286,..,43.422432,36.8871118,37.4323676,37.4822763,35.7516814,32.5162455,31.7478051,32.0797903,30.46668,33.6106417,31.6750562,30.9833738,27.9606359,28.0652872,27.0326865,25.9940928,21.0136831,20.5965354,20.6598576,21.9676223,24.5068919,25.0876114,24.8486239,..
"Venezuela, RB",VEN,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,43.4257402,..,43.8825846,..,41.8330394,..,35.1895891,33.7719504,35.4984352,34.9417137,32.0412128,28.6489987,27.0039515,27.4454645,26.679664,26.1664098,25.4336228,22.7182919,20.9842894,17.3413825,17.7496117,18.8448234,17.2687585,16.8469121,16.4840502,17.2305696,18.4490255,19.0875856,19.0276028,..
Viet Nam,VNM,Government Effectiveness - Governance score (0-100),GOV_WGI_GE_SC,..,..,..,..,..,..,40.3533317,..,42.5086857,..,37.8068339,..,37.4505398,38.1529861,38.7043641,42.5348593,43.2174611,42.9876172,44.1704067,45.1319815,44.393486,44.713939,44.8283573,45.0931207,52.921779,53.278707,52.3972727,52.7084431,51.6994735,52.136435,52.6620263,52.2784619,49.331569,47.8521338,49.5458577,..
Viet Nam,VNM,Regulatory Quality - Governance score (0-100),GOV_WGI_RQ_SC,..,..,..,..,..,..,42.0664132,..,42.5612084,..,44.2339994,..,41.7058785,43.2168989,45.8064668,46.635859,47.0897116,48.0450701,48.0303995,47.0740916,46.29933,47.1035542,44.8688054,45.3957033,47.180894,49.6745086,49.9461067,50.5475593,50.2564141,50.4776383,51.1430534,49.4260646,49.3869152,50.4557586,50.6548775,..
Viet Nam,VNM,Rule of Law - Governance score (0-100),GOV_WGI_RL_SC,..,..,..,..,..,..,45.2718825,..,46.8715812,..,46.3829711,..,42.3458288,42.6352406,44.2222258,47.2391433,47.1259296,47.577294,47.3286734,46.5362203,45.9550923,47.8847495,47.0509563,46.3502914,48.5138334,50.5503329,52.47983,51.64039,52.0515382,51.8817753,51.7726646,51.61835,51.1673005,51.109648,51.5616803,..
